gender,age_group,transformation,image_id_01,distortion_level_11,distortion_level_12,distortion_level_21,distortion_level_22,reaction_time_ms,answer
woman,18-30,scale,23,9,7,5,4,7552,1
woman,18-30,scale,23,9,10,6,8,6950,2
woman,18-30,scale,23,10,4,3,2,13845,1
man,18-30,rotation,1,1,2,9,4,3269,2
man,18-30,rotation,1,5,2,8,7,4204,1
man,18-30,rotation,2,1,2,6,10,4122,2
man,18-30,rotation,2,4,1,7,6,4834,1
man,18-30,rotation,3,1,2,6,10,8122,2
man,18-30,rotation,4,7,8,1,4,5090,2
man,18-30,rotation,4,9,8,3,7,2835,2
man,18-30,rotation,4,9,8,5,6,19249,1
man,18-30,rotation,5,5,3,2,1,4392,2
man,18-30,rotation,5,7,9,5,6,10342,1
man,18-30,rotation,6,1,3,9,4,3353,2
man,18-30,rotation,6,4,5,9,7,15484,2
man,18-30,rotation,7,6,3,9,7,6334,1
man,18-30,rotation,7,8,7,6,2,4626,2
man,18-30,rotation,7,8,10,7,6,10570,1
man,18-30,rotation,8,1,4,8,10,9234,1
man,18-30,rotation,9,1,2,3,7,5677,2
man,18-30,rotation,10,1,5,10,7,5136,2
man,18-30,rotation,10,5,6,4,1,4632,2
man,18-30,rotation,11,6,5,3,4,13838,2
man,18-30,rotation,11,6,9,3,5,6397,1
man,18-30,rotation,11,9,8,4,1,9245,2
man,18-30,rotation,12,2,1,9,10,11564,2
man,18-30,rotation,12,4,2,9,8,9397,1
man,18-30,rotation,13,2,5,8,10,14849,2
man,18-30,rotation,14,2,1,7,6,21104,2
man,18-30,rotation,14,3,2,4,6,11343,1
man,18-30,rotation,14,3,5,9,10,11464,1
man,18-30,rotation,15,4,2,8,5,2757,2
man,18-30,rotation,15,4,2,8,10,5935,2
man,18-30,rotation,15,6,2,9,8,5628,1
man,18-30,rotation,15,7,4,9,10,6815,1
man,18-30,rotation,15,10,9,8,2,4558,2
man,18-30,rotation,16,4,2,10,6,2400,2
man,18-30,rotation,16,8,9,3,1,6882,2
man,18-30,rotation,17,1,2,10,5,6246,2
man,18-30,rotation,17,6,2,8,7,6341,1
man,18-30,rotation,18,5,8,3,4,7912,1
man,18-30,rotation,18,8,6,4,3,35470,1
man,18-30,rotation,20,7,3,9,8,4959,1
man,18-30,rotation,20,7,10,4,3,7133,1
man,18-30,rotation,21,1,7,8,10,5014,1
man,18-30,rotation,21,8,10,3,4,8944,1
man,18-30,rotation,22,6,10,4,2,8483,1
man,18-30,rotation,22,10,6,1,3,6703,2
man,18-30,rotation,23,6,5,2,3,11605,2
man,18-30,rotation,23,10,9,8,6,13382,2
man,18-30,rotation,24,10,6,3,2,4180,1
man,18-30,translation,1,3,4,8,10,14705,2
man,18-30,translation,1,4,5,8,6,7206,1
man,18-30,translation,1,4,6,7,10,8303,2
man,18-30,translation,1,8,10,4,2,11219,1
man,18-30,translation,2,4,2,8,5,8586,2
man,18-30,translation,2,10,7,5,4,7575,1
man,18-30,translation,2,10,9,2,5,6821,2
man,18-30,translation,3,1,4,10,8,4902,1
man,18-30,translation,3,5,6,3,2,10832,2
man,18-30,translation,4,9,7,5,3,31793,2
man,18-30,translation,6,1,2,8,10,11515,2
man,18-30,translation,8,4,2,9,7,24255,2
man,18-30,translation,9,2,1,5,3,7866,2
man,18-30,translation,10,9,10,2,5,18368,2
man,18-30,translation,10,9,10,7,8,10658,2
man,18-30,translation,10,10,7,6,3,23707,1
man,18-30,translation,11,3,1,6,7,22392,1
man,18-30,translation,11,3,1,10,9,12785,1
man,18-30,translation,11,7,6,4,3,22202,1
man,18-30,translation,11,10,7,2,3,13008,1
man,18-30,translation,12,5,8,9,10,21987,1
man,18-30,translation,13,2,5,7,6,6394,1
man,18-30,translation,13,5,10,3,2,7301,1
man,18-30,translation,13,7,6,4,1,9432,2
man,18-30,translation,13,9,7,5,4,7652,1
man,18-30,translation,14,6,3,10,7,10420,2
man,18-30,translation,14,8,7,5,2,7333,2
man,18-30,translation,15,1,2,4,8,5931,2
man,18-30,translation,15,8,10,7,4,7969,2
man,18-30,translation,15,10,8,3,5,11961,1
man,18-30,translation,16,2,1,10,5,8821,2
man,18-30,translation,17,1,3,10,8,12669,2
man,18-30,translation,17,4,3,10,9,12001,2
man,18-30,translation,18,6,4,2,1,12677,1
man,18-30,translation,18,9,8,1,2,6920,2
man,18-30,translation,19,10,8,1,6,11213,2
man,18-30,translation,20,3,2,7,5,6844,2
man,18-30,translation,20,8,7,6,4,12962,2
man,18-30,translation,21,6,3,2,1,10586,1
man,18-30,translation,22,9,3,1,2,6466,1
man,18-30,translation,22,10,9,5,3,14808,2
man,18-30,translation,24,1,3,7,6,7708,1
man,18-30,translation,24,2,5,10,9,5449,1
man,18-30,translation,24,5,4,7,8,15748,2
man,18-30,translation,24,7,5,3,1,14921,1
man,18-30,translation,24,9,8,6,1,7217,2
man,18-30,scale,1,7,8,4,5,8453,1
man,18-30,scale,1,9,4,3,1,9719,1
man,18-30,scale,1,9,10,3,2,11982,1
man,18-30,scale,2,1,6,9,7,5004,1
man,18-30,scale,2,3,1,6,10,13519,2
man,18-30,scale,2,5,4,7,9,8249,2
man,18-30,scale,3,6,5,2,4,5209,2
man,18-30,scale,3,10,9,1,8,7429,2
man,18-30,scale,6,4,1,10,6,13462,2
man,18-30,scale,6,9,7,3,1,13328,1
man,18-30,scale,6,9,7,3,2,12297,1
man,18-30,scale,7,7,8,6,3,5366,2
man,18-30,scale,9,2,1,4,8,6783,2
man,18-30,scale,10,5,3,6,8,8470,2
man,18-30,scale,11,3,1,4,10,5955,2
man,18-30,scale,11,3,1,8,10,15486,1
man,18-30,scale,12,6,5,8,7,20478,2
man,18-30,scale,13,2,5,6,10,5221,1
man,18-30,scale,13,6,10,4,5,7888,2
man,18-30,scale,14,9,8,1,6,6579,2
man,18-30,scale,15,3,7,10,9,6784,1
man,18-30,scale,15,6,7,3,2,8337,2
man,18-30,scale,16,5,1,10,6,8913,2
man,18-30,scale,16,8,7,6,4,16811,2
man,18-30,scale,17,2,4,7,10,6163,2
man,18-30,scale,17,3,7,1,2,9255,1
man,18-30,scale,18,3,2,6,4,9686,2
man,18-30,scale,19,2,1,10,6,5912,2
man,18-30,scale,19,4,6,8,9,6155,1
man,18-30,scale,19,5,7,1,2,12932,1
man,18-30,scale,19,6,3,8,10,6125,1
man,18-30,scale,20,7,8,1,6,4765,2
man,18-30,scale,20,9,6,4,5,7827,1
man,18-30,scale,21,2,3,10,8,5809,2
man,18-30,scale,21,3,1,8,4,10141,2
man,18-30,scale,21,9,10,2,8,5170,2
man,18-30,scale,21,10,9,4,6,18874,2
man,18-30,scale,22,3,1,7,6,13189,1
man,18-30,scale,22,9,10,3,8,5344,2
man,18-30,scale,22,9,10,6,2,5958,2
man,18-30,scale,23,1,4,7,10,17100,1
man,18-30,scale,23,2,5,9,10,6541,1
man,18-30,scale,23,5,7,2,4,5612,2
man,18-30,scale,23,5,10,2,4,7430,1
man,18-30,scale,24,3,2,10,4,5876,2
man,18-30,scale,24,4,8,1,2,11310,1
man,18-30,scale,24,9,10,7,2,6943,1
man,18-30,scale,24,9,10,8,2,9819,2
man,18-30,scale,3,3,6,9,10,6250,1
man,18-30,scale,3,10,8,4,3,7452,1
man,18-30,scale,4,8,9,6,7,6618,1
man,18-30,scale,5,4,2,6,10,6944,2
man,18-30,scale,6,4,5,10,7,6015,2
man,18-30,scale,6,6,10,4,2,6425,1
man,18-30,scale,6,9,7,5,4,4604,1
man,18-30,scale,7,2,6,8,7,4397,1
man,18-30,scale,7,7,10,3,1,7975,2
man,18-30,scale,8,1,2,9,10,6972,1
man,18-30,scale,8,1,4,6,8,10088,1
man,18-30,scale,8,4,5,6,7,5615,1
man,18-30,scale,8,6,7,2,5,11098,2
man,18-30,scale,10,2,3,10,6,6252,2
man,18-30,scale,10,3,2,8,4,6890,2
man,18-30,scale,10,10,9,7,6,7390,1
man,18-30,scale,11,10,9,7,1,6271,2
man,18-30,scale,12,3,1,9,4,5189,2
man,18-30,scale,12,4,2,8,7,8239,1
man,18-30,scale,12,4,9,1,2,7004,1
man,18-30,scale,12,6,5,2,3,6257,2
man,18-30,scale,13,2,3,8,4,4860,2
man,18-30,scale,14,3,2,4,5,5986,2
man,18-30,scale,14,8,7,4,1,6235,2
man,18-30,scale,14,8,9,1,4,15399,2
man,18-30,scale,14,9,8,5,6,6045,2
man,18-30,scale,15,2,3,8,7,9099,2
man,18-30,scale,15,6,8,4,3,5351,1
man,18-30,scale,15,8,5,1,2,8256,1
man,18-30,scale,16,5,3,7,10,5216,2
man,18-30,scale,16,5,4,10,8,4696,2
man,18-30,scale,16,8,10,2,6,4874,1
man,18-30,scale,16,9,6,5,1,5484,2
man,18-30,scale,18,2,7,8,10,10252,1
man,18-30,scale,18,7,6,1,5,4664,2
man,18-30,scale,19,1,4,9,5,4750,2
man,18-30,scale,19,1,4,9,8,5694,1
man,18-30,scale,19,2,1,7,4,4756,2
man,18-30,scale,19,9,10,1,6,5491,2
man,18-30,scale,20,1,4,7,9,5063,2
man,18-30,scale,20,5,2,10,7,4838,2
man,18-30,scale,20,5,3,7,8,3893,1
man,18-30,scale,20,7,6,8,9,4433,2
man,18-30,scale,21,10,8,3,6,5693,2
man,18-30,scale,23,1,4,8,5,5798,2
man,18-30,scale,23,3,1,7,4,5357,2
man,18-30,scale,23,5,7,10,9,6472,1
man,18-30,scale,24,5,9,4,3,4682,1
man,18-30,gaussian_noise,1,1,5,6,7,4258,2
man,18-30,gaussian_noise,1,2,1,7,5,13255,1
man,18-30,gaussian_noise,1,4,1,10,8,4606,1
man,18-30,gaussian_noise,3,1,2,10,3,5287,2
man,18-30,gaussian_noise,3,2,3,4,5,9644,2
man,18-30,gaussian_noise,3,4,10,1,2,3724,1
man,18-30,gaussian_noise,3,6,7,4,2,5713,1
man,18-30,gaussian_noise,4,2,7,8,10,3222,1
man,18-30,gaussian_noise,4,8,5,3,2,8212,2
man,18-30,gaussian_noise,5,7,6,3,2,14115,1
man,18-30,gaussian_noise,5,8,5,2,1,5001,1
man,18-30,gaussian_noise,7,5,4,7,8,8919,2
man,18-30,gaussian_noise,8,4,6,7,9,6322,1
man,18-30,gaussian_noise,8,9,6,1,2,4068,1
man,18-30,gaussian_noise,8,10,5,2,4,6881,1
man,18-30,gaussian_noise,9,3,4,5,7,4183,2
man,18-30,gaussian_noise,9,8,5,9,10,6604,1
man,18-30,gaussian_noise,10,1,2,6,5,9112,2
man,18-30,gaussian_noise,10,4,1,5,7,5290,1
man,18-30,gaussian_noise,10,4,7,8,9,6827,1
man,18-30,gaussian_noise,10,8,5,2,4,5130,1
man,18-30,gaussian_noise,12,1,2,7,4,7217,2
man,18-30,gaussian_noise,12,2,3,8,7,6861,2
man,18-30,gaussian_noise,12,2,5,9,6,6414,1
man,18-30,gaussian_noise,12,5,10,2,1,7034,1
man,18-30,gaussian_noise,13,3,7,1,2,6254,1
man,18-30,gaussian_noise,13,5,4,2,3,18431,2
man,18-30,gaussian_noise,13,6,5,7,9,8730,2
man,18-30,gaussian_noise,14,1,3,4,9,9905,2
man,18-30,gaussian_noise,15,7,10,3,2,6251,2
man,18-30,gaussian_noise,16,9,8,5,7,13409,1
man,18-30,gaussian_noise,17,1,2,6,7,4824,2
man,18-30,gaussian_noise,19,1,2,9,10,8414,1
man,18-30,gaussian_noise,19,3,6,7,10,10144,1
man,18-30,gaussian_noise,19,9,8,3,4,28076,1
man,18-30,gaussian_noise,20,3,5,7,9,6616,2
man,18-30,gaussian_noise,21,7,5,3,4,5777,1
man,18-30,gaussian_noise,21,9,7,6,1,4492,2
man,18-30,gaussian_noise,21,9,8,4,5,12130,2
man,18-30,gaussian_noise,22,3,2,4,8,10066,2
man,18-30,gaussian_noise,22,4,9,3,1,8248,1
man,18-30,gaussian_noise,22,5,7,9,10,7439,1
man,18-30,gaussian_noise,22,6,10,5,3,11554,1
man,18-30,gaussian_noise,22,10,7,3,2,8181,2
man,18-30,gaussian_noise,23,2,5,7,6,10844,1
man,18-30,gaussian_noise,23,8,5,1,4,5216,2
man,18-30,gaussian_noise,24,2,5,8,9,8226,1
man,18-30,gaussian_noise,24,10,8,3,4,8108,1
man,18-30,rotation,1,4,2,10,5,5150,2
man,18-30,rotation,1,10,9,2,7,14875,2
man,18-30,rotation,2,2,6,8,7,7984,1
man,18-30,rotation,3,2,6,10,9,5103,1
man,18-30,rotation,3,3,2,5,6,9609,1
man,18-30,rotation,3,4,5,10,9,6108,2
man,18-30,rotation,3,10,7,3,1,23789,1
man,18-30,rotation,3,10,9,8,7,10278,1
man,18-30,rotation,4,4,6,9,10,10239,2
man,18-30,rotation,4,6,2,7,8,20587,1
man,18-30,rotation,4,8,3,9,10,30182,1
man,18-30,rotation,5,1,2,7,9,15866,1
man,18-30,rotation,5,3,4,6,10,22334,2
man,18-30,rotation,6,8,4,2,1,5035,1
man,18-30,rotation,6,9,6,4,1,21890,2
man,18-30,rotation,7,1,3,9,10,4773,2
man,18-30,rotation,7,4,2,10,5,7218,2
man,18-30,rotation,7,4,3,7,5,9607,2
man,18-30,rotation,7,9,5,1,3,26143,1
man,18-30,rotation,9,1,5,10,7,11157,1
man,18-30,rotation,9,2,6,9,7,5649,1
man,18-30,rotation,9,7,2,8,9,8646,1
man,18-30,rotation,9,7,9,5,2,7921,2
man,18-30,rotation,9,10,9,2,3,10422,2
man,18-30,rotation,10,3,2,5,6,9835,2
man,18-30,rotation,10,4,5,2,3,5995,1
man,18-30,rotation,10,5,6,1,3,23953,1
man,18-30,rotation,10,5,10,4,1,19388,1
man,18-30,rotation,11,2,1,9,3,6206,2
man,18-30,rotation,11,5,9,4,3,11598,1
man,18-30,rotation,11,8,9,1,7,6636,2
man,18-30,rotation,12,4,6,3,2,12365,1
man,18-30,rotation,12,6,3,1,2,9791,1
man,18-30,rotation,13,3,1,10,8,28553,1
man,18-30,rotation,13,4,5,2,3,8007,2
man,18-30,rotation,14,2,4,7,9,6628,1
man,18-30,rotation,15,9,8,4,2,15697,2
man,18-30,rotation,16,10,7,2,1,4778,1
man,18-30,rotation,17,10,8,5,7,11479,1
man,18-30,rotation,18,1,2,3,5,12559,2
man,18-30,rotation,19,4,1,10,6,8926,2
man,18-30,rotation,22,8,10,7,6,7678,2
man,18-30,rotation,24,6,8,4,5,9785,2
man,18-30,rotation,24,7,4,3,1,5578,1
man,18-30,rotation,24,8,9,3,1,23460,2
man,18-30,rotation,24,8,9,4,5,10892,2
man,18-30,rotation,24,10,7,2,1,21658,1
man,18-30,rotation,24,10,9,4,6,4848,2
man,18-30,rotation,1,4,5,6,9,5024,2
man,18-30,rotation,2,4,2,5,8,3495,2
man,18-30,rotation,2,7,3,8,10,6265,1
man,18-30,rotation,3,9,10,1,3,11324,2
man,18-30,rotation,4,7,9,2,3,6486,1
man,18-30,rotation,5,3,5,7,10,10028,2
man,18-30,rotation,6,5,6,1,3,6049,2
man,18-30,rotation,6,6,1,10,7,6761,1
man,18-30,rotation,7,9,7,4,5,5790,1
man,18-30,rotation,7,9,10,5,7,6599,1
man,18-30,rotation,8,3,2,6,5,8727,2
man,18-30,rotation,8,5,10,1,2,6678,1
man,18-30,rotation,8,8,9,3,6,4809,2
man,18-30,rotation,8,10,8,1,3,5671,2
man,18-30,rotation,9,1,2,3,8,7299,2
man,18-30,rotation,9,3,1,4,9,6775,2
man,18-30,rotation,9,5,7,4,2,6746,2
man,18-30,rotation,10,3,7,2,1,4692,2
man,18-30,rotation,10,8,9,6,4,7037,2
man,18-30,rotation,10,10,6,3,2,4643,1
man,18-30,rotation,11,2,5,9,10,5394,1
man,18-30,rotation,11,6,5,7,10,6445,2
man,18-30,rotation,11,8,10,7,4,8733,2
man,18-30,rotation,12,10,9,6,8,6729,2
man,18-30,rotation,14,1,3,6,5,7103,1
man,18-30,rotation,14,2,1,9,4,9142,1
man,18-30,rotation,14,3,2,10,6,3958,1
man,18-30,rotation,16,2,3,10,9,5812,2
man,18-30,rotation,17,3,2,6,7,7845,1
man,18-30,rotation,17,7,5,1,3,7870,1
man,18-30,rotation,18,3,2,5,6,4687,1
man,18-30,rotation,18,5,4,10,8,6647,2
man,18-30,rotation,18,6,7,9,10,6715,2
man,18-30,rotation,18,7,8,1,3,4957,2
man,18-30,rotation,18,10,7,4,3,10126,1
man,18-30,rotation,19,8,5,10,9,8860,1
man,18-30,rotation,19,10,8,2,1,5004,1
man,18-30,rotation,20,6,7,5,1,4116,2
man,18-30,rotation,21,5,3,7,8,4376,1
man,18-30,rotation,21,8,7,2,4,5000,1
man,18-30,rotation,22,1,3,10,5,4324,2
man,18-30,rotation,22,9,10,5,3,6651,1
man,18-30,rotation,22,10,7,5,6,7499,1
man,18-30,rotation,22,10,9,7,4,9110,1
man,18-30,rotation,23,3,2,5,10,5928,2
man,18-30,rotation,23,6,2,10,7,12072,2
man,18-30,rotation,23,9,6,4,2,17234,1
man,18-30,rotation,24,6,5,9,10,9014,2
man,18-30,translation,1,4,3,8,9,5119,2
man,18-30,translation,1,5,6,7,10,4984,1
man,18-30,translation,1,5,10,1,4,8562,1
man,18-30,translation,1,6,9,5,2,9711,1
man,18-30,translation,2,7,8,5,6,8722,2
man,18-30,translation,2,8,7,2,4,6200,2
man,18-30,translation,3,7,3,8,9,8496,2
man,18-30,translation,3,9,10,2,5,3959,2
man,18-30,translation,4,8,7,2,6,5495,2
man,18-30,translation,4,8,9,2,5,10127,2
man,18-30,translation,5,4,3,6,10,4836,2
man,18-30,translation,5,5,10,3,4,6052,1
man,18-30,translation,5,10,5,3,2,6003,1
man,18-30,translation,6,5,6,9,7,7197,1
man,18-30,translation,6,5,8,1,4,7684,1
man,18-30,translation,7,2,4,7,9,18013,1
man,18-30,translation,7,5,10,2,1,9784,1
man,18-30,translation,8,8,9,6,2,9654,2
man,18-30,translation,9,2,3,6,8,7686,2
man,18-30,translation,9,2,6,10,9,7512,1
man,18-30,translation,9,4,7,3,2,4546,1
man,18-30,translation,9,9,10,8,6,14975,1
man,18-30,translation,10,4,10,3,1,4189,2
man,18-30,translation,10,6,7,10,8,4876,2
man,18-30,translation,11,4,10,1,3,3610,1
man,18-30,translation,11,9,7,4,2,4144,2
man,18-30,translation,12,1,2,7,3,4578,2
man,18-30,translation,12,7,6,2,5,9450,2
man,18-30,translation,12,7,6,5,1,8341,2
man,18-30,translation,14,1,6,7,9,13338,1
man,18-30,translation,14,7,5,3,4,13971,1
man,18-30,translation,15,5,3,1,2,14956,1
man,18-30,translation,15,6,4,10,7,12490,2
man,18-30,translation,15,7,3,10,8,7647,1
man,18-30,translation,16,3,2,4,10,4782,2
man,18-30,translation,16,4,1,5,8,6793,2
man,18-30,translation,16,7,5,2,1,9042,1
man,18-30,translation,17,8,9,7,1,4202,2
man,18-30,translation,17,10,7,3,4,15842,1
man,18-30,translation,18,4,6,9,10,10824,1
man,18-30,translation,18,9,7,5,2,8107,2
man,18-30,translation,18,10,8,5,4,6015,2
man,18-30,translation,19,4,9,3,2,6111,1
man,18-30,translation,20,2,1,10,4,5841,2
man,18-30,translation,20,3,2,10,8,12958,1
man,18-30,translation,20,6,10,5,3,5377,2
man,18-30,translation,23,1,2,3,4,9633,2
man,18-30,translation,23,10,8,6,4,6101,2
man,18-30,scale,1,1,5,10,6,8191,1
man,18-30,scale,1,8,6,2,1,5530,1
man,18-30,scale,4,8,9,1,2,8220,1
man,18-30,scale,4,10,9,2,3,8478,2
man,18-30,scale,5,5,3,6,10,8657,2
man,18-30,scale,5,10,8,7,4,5540,1
man,18-30,scale,6,6,9,5,3,5697,1
man,18-30,scale,6,8,9,4,7,10878,2
man,18-30,scale,7,6,10,2,4,5049,1
man,18-30,scale,7,10,7,1,5,10186,2
man,18-30,scale,7,10,8,1,4,5109,2
man,18-30,scale,7,10,9,2,3,6107,1
man,18-30,scale,7,10,9,5,3,5307,2
man,18-30,scale,8,3,2,9,4,8165,2
man,18-30,scale,9,6,8,1,5,6333,2
man,18-30,scale,9,7,9,1,3,7762,1
man,18-30,scale,10,5,10,3,2,5003,1
man,18-30,scale,11,3,4,7,5,4528,2
man,18-30,scale,11,5,2,9,10,4436,2
man,18-30,scale,11,9,5,2,4,7155,1
man,18-30,scale,11,9,8,1,7,5645,2
man,18-30,scale,12,5,3,10,6,5562,2
man,18-30,scale,12,8,5,4,3,5538,1
man,18-30,scale,13,1,3,4,9,6312,2
man,18-30,scale,14,3,1,8,7,10417,1
man,18-30,scale,14,5,9,1,3,8377,2
man,18-30,scale,15,5,2,9,6,8983,2
man,18-30,scale,16,6,5,7,9,9291,2
man,18-30,scale,16,8,10,3,1,23557,1
man,18-30,scale,17,7,6,9,8,6507,1
man,18-30,scale,17,9,5,3,2,4498,1
man,18-30,scale,18,2,1,5,10,5705,2
man,18-30,scale,18,5,8,4,2,8362,1
man,18-30,scale,18,7,8,9,10,5750,2
man,18-30,scale,19,2,4,7,5,5492,2
man,18-30,scale,19,9,5,3,2,4534,1
man,18-30,scale,19,9,6,1,3,12396,2
man,18-30,scale,19,10,8,5,4,5694,2
man,18-30,scale,20,2,4,6,7,5983,2
man,18-30,scale,21,1,5,10,6,6050,2
man,18-30,scale,21,2,1,6,4,6535,2
man,18-30,scale,21,2,5,9,10,13761,1
man,18-30,scale,21,3,9,2,1,7284,1
man,18-30,scale,22,3,2,8,7,9432,2
man,18-30,scale,22,8,10,6,4,9082,2
man,18-30,scale,22,9,10,7,5,8296,2
man,18-30,scale,24,7,8,2,1,10729,2
man,18-30,scale,24,10,7,3,2,6150,2
man,18-30,gaussian_noise,1,10,8,1,2,4660,2
man,18-30,gaussian_noise,3,1,2,9,10,1777,2
man,18-30,gaussian_noise,3,1,4,10,6,3360,1
man,18-30,gaussian_noise,4,6,9,4,5,5517,1
man,18-30,gaussian_noise,5,1,3,9,6,6748,1
man,18-30,gaussian_noise,5,4,1,7,6,5740,1
man,18-30,gaussian_noise,6,3,5,9,10,9748,1
man,18-30,gaussian_noise,6,6,8,10,9,4788,1
man,18-30,gaussian_noise,6,7,6,2,1,8671,2
man,18-30,gaussian_noise,7,8,10,1,6,7092,2
man,18-30,gaussian_noise,8,1,2,6,5,14474,1
man,18-30,gaussian_noise,8,7,10,5,2,6085,2
man,18-30,gaussian_noise,9,9,8,7,3,7945,2
man,18-30,gaussian_noise,10,5,6,7,8,7421,1
man,18-30,gaussian_noise,11,6,5,3,4,10559,2
man,18-30,gaussian_noise,11,8,7,5,3,5020,2
man,18-30,gaussian_noise,12,1,2,3,5,4508,1
man,18-30,gaussian_noise,12,5,4,10,8,10692,1
man,18-30,gaussian_noise,12,6,8,5,1,3590,2
man,18-30,gaussian_noise,12,8,7,1,5,3963,2
man,18-30,gaussian_noise,13,3,4,8,10,8984,2
man,18-30,gaussian_noise,13,8,10,5,6,11206,2
man,18-30,gaussian_noise,13,10,6,2,5,10816,1
man,18-30,gaussian_noise,14,2,3,8,5,10138,2
man,18-30,gaussian_noise,14,4,1,10,7,4744,1
man,18-30,gaussian_noise,15,8,7,9,10,7514,2
man,18-30,gaussian_noise,15,10,5,2,1,5963,1
man,18-30,gaussian_noise,15,10,7,6,4,5709,1
man,18-30,gaussian_noise,16,2,1,8,7,6990,1
man,18-30,gaussian_noise,16,8,7,6,1,4136,2
man,18-30,gaussian_noise,17,3,5,10,7,6989,1
man,18-30,gaussian_noise,17,4,6,8,10,6298,1
man,18-30,gaussian_noise,17,5,1,8,6,5537,1
man,18-30,gaussian_noise,17,5,6,9,10,4841,1
man,18-30,gaussian_noise,17,7,9,4,3,7068,2
man,18-30,gaussian_noise,18,1,6,10,8,20617,1
man,18-30,gaussian_noise,18,5,3,10,7,5711,1
man,18-30,gaussian_noise,18,8,9,6,5,6043,2
man,18-30,gaussian_noise,19,3,2,10,4,9161,2
man,18-30,gaussian_noise,20,2,1,6,7,5949,1
man,18-30,gaussian_noise,20,3,7,9,8,7736,2
man,18-30,gaussian_noise,20,7,8,4,1,3798,2
man,18-30,gaussian_noise,21,1,2,10,6,5407,1
man,18-30,gaussian_noise,21,4,1,10,8,5623,1
man,18-30,gaussian_noise,22,4,6,3,1,8326,2
man,18-30,gaussian_noise,23,2,6,9,10,5048,1
man,18-30,gaussian_noise,24,2,3,8,9,8575,1
man,18-30,gaussian_noise,24,8,10,7,2,3912,2
man,18-30,rotation,1,1,4,5,10,5846,2
man,18-30,rotation,1,3,1,7,6,3851,2
man,18-30,rotation,1,6,4,9,8,13549,1
man,18-30,rotation,1,10,9,2,4,11489,2
man,18-30,rotation,2,9,10,1,4,8407,2
man,18-30,rotation,3,3,2,7,6,11887,2
man,18-30,rotation,4,6,1,8,9,5220,1
man,18-30,rotation,5,5,8,4,1,8416,1
man,18-30,rotation,5,6,3,10,7,12655,2
man,18-30,rotation,6,2,6,8,9,4898,2
man,18-30,rotation,6,7,8,2,4,11359,2
man,18-30,rotation,6,8,9,1,4,8642,2
man,18-30,rotation,6,9,7,4,1,13147,1
man,18-30,rotation,8,3,5,8,9,8395,1
man,18-30,rotation,9,4,2,8,6,12550,2
man,18-30,rotation,10,6,10,4,5,4824,1
man,18-30,rotation,10,7,1,8,10,7859,1
man,18-30,rotation,11,3,4,8,10,10251,2
man,18-30,rotation,11,8,7,3,5,6098,2
man,18-30,rotation,11,9,5,1,3,3191,1
man,18-30,rotation,12,1,3,6,5,8836,1
man,18-30,rotation,12,6,5,10,9,5963,2
man,18-30,rotation,13,4,5,1,3,13167,2
man,18-30,rotation,13,7,9,2,6,22943,2
man,18-30,rotation,13,10,8,6,5,4411,1
man,18-30,rotation,13,10,9,1,7,4209,2
man,18-30,rotation,15,3,5,1,2,8342,1
man,18-30,rotation,15,9,5,3,4,4117,1
man,18-30,rotation,16,7,10,5,6,6079,1
man,18-30,rotation,17,2,5,6,9,6804,2
man,18-30,rotation,17,10,4,3,2,5344,1
man,18-30,rotation,18,3,1,8,6,4701,2
man,18-30,rotation,18,8,10,3,1,12376,1
man,18-30,rotation,19,1,5,7,9,17328,2
man,18-30,rotation,19,2,1,6,9,3611,2
man,18-30,rotation,19,2,3,10,8,5108,2
man,18-30,rotation,19,4,5,3,1,6290,1
man,18-30,rotation,19,8,7,1,3,7555,1
man,18-30,rotation,20,5,2,7,8,13332,1
man,18-30,rotation,20,6,2,9,7,9713,1
man,18-30,rotation,20,7,8,6,1,6653,2
man,18-30,rotation,20,8,9,6,5,13803,1
man,18-30,rotation,21,7,10,1,3,6326,2
man,18-30,rotation,23,7,1,10,8,15400,2
man,18-30,rotation,24,7,9,1,2,5501,2
man,18-30,rotation,24,8,5,2,3,4567,1
man,18-30,rotation,24,8,6,4,1,5031,2
man,18-30,rotation,24,8,6,4,2,3057,1
man,18-30,translation,1,3,5,8,6,13162,1
man,18-30,translation,1,6,2,8,10,10787,1
man,18-30,translation,1,6,5,9,10,17086,1
man,18-30,translation,1,9,8,7,1,8311,2
man,18-30,translation,1,9,10,2,5,8994,2
man,18-30,translation,2,3,5,10,7,10607,2
man,18-30,translation,2,4,5,8,6,6316,2
man,18-30,translation,2,9,8,7,1,7010,2
man,18-30,translation,2,10,8,3,5,19824,1
man,18-30,translation,3,2,3,5,9,9092,2
man,18-30,translation,3,4,3,2,1,24654,1
man,18-30,translation,3,9,5,2,1,6253,1
man,18-30,translation,4,7,6,5,3,16066,1
man,18-30,translation,4,8,5,10,9,13180,1
man,18-30,translation,5,6,10,3,1,10260,1
man,18-30,translation,5,7,3,10,8,11297,1
man,18-30,translation,5,7,8,6,4,12940,1
man,18-30,translation,6,5,1,8,9,11145,1
man,18-30,translation,6,9,7,2,4,10614,1
man,18-30,translation,7,2,1,10,4,8712,2
man,18-30,translation,9,1,5,10,9,21428,1
man,18-30,translation,10,2,1,6,8,13668,1
man,18-30,translation,10,2,3,6,9,10370,2
